,input_ids,intent
73,"[101, 2296, 2342, 2156, 27263, 6866, 7743, 2056, 16939, 4485, 102]",1
74,"[101, 10930, 6616, 17260, 21172, 3536, 6183, 6904, 13871, 12868, 2158, 3608, 5622, 2546, 102]",1
75,"[101, 3336, 10608, 7198, 7292, 22091, 2860, 2860, 8545, 17111, 9541, 4748, 2953, 102]",2
76,"[101, 4485, 4365, 13558, 7685, 8840, 2140, 102]",1
77,"[101, 1057, 2412, 3102, 14405, 11996, 2228, 4365, 9152, 23033, 2126, 2131, 22418, 18667, 2442, 1038, 14181, 10381, 102]",1
78,"[101, 7635, 12041, 2015, 7743, 2229, 8840, 2140, 102]",1
79,"[101, 4903, 2140, 2831, 2919, 17276, 7415, 4845, 3652, 9152, 23033, 4569, 10695, 10695, 10695, 102]",1
80,"[101, 8866, 18395, 11660, 22418, 11660, 2075, 9152, 9397, 2140, 102]",1
81,"[101, 7743, 2229, 5782, 2552, 2066, 9152, 23033, 2015, 2919, 4485, 7110, 2102, 10140, 4402, 4402, 9152, 23033, 2015, 2552, 2066, 7743, 102]",1
82,"[101, 2131, 7425, 2075, 7743, 15854, 2546, 15854, 2546, 102]",1
83,"[101, 10166, 2439, 10007, 25923, 2243, 14628, 2015, 3398, 7570, 102]",1
84,"[101, 7929, 24761, 2738, 3631, 7743, 23822, 2425, 2147, 102]",1
85,"[101, 10401, 19483, 5637, 26016, 102]",0
86,"[101, 6904, 13871, 4140, 3191, 1056, 28394, 3215, 23755, 1047, 2130, 6057, 8840, 2140, 102]",1
87,"[101, 7743, 4895, 22780, 3993, 10424, 11320, 2140, 2860, 16368, 102]",1
88,"[101, 11364, 10930, 7743, 102]",1
89,"[101, 25520, 5400, 5910, 4757, 2002, 2015, 14068, 2121, 15488, 2232, 2425, 2002, 2015, 4916, 102]",0
90,"[101, 3407, 12170, 14945, 4710, 9152, 5620, 4283, 10930, 102]",1
91,"[101, 24471, 3836, 4136, 1057, 1057, 19453, 7743, 2342, 2175, 102]",1
92,"[101, 3968, 3511, 9152, 23033, 5983, 7570, 2063, 8840, 2140, 3109, 6300, 2050, 8840, 2140, 2198, 2703, 9152, 23033, 2056, 2198, 2703, 102]",1
93,"[101, 2052, 13451, 9200, 13852, 3753, 7743, 2229, 2644, 2437, 2191, 23713, 2057, 11431, 102]",1
94,"[101, 21349, 2488, 2663, 4365, 2208, 2175, 11421, 4485, 2488, 2358, 2050, 29367, 9152, 2290, 102]",1
95,"[101, 2183, 2067, 2082, 19237, 5980, 7570, 2229, 5463, 102]",1
96,"[101, 2126, 6616, 10930, 7743, 2095, 2214, 102]",1
97,"[101, 2272, 2196, 3288, 2833, 2123, 2102, 2482, 2128, 7559, 2094, 102]",1
98,"[101, 4138, 19779, 2265, 3109, 2050, 9543, 4063, 7570, 2229, 10047, 2767, 4902, 10720, 2716, 2066, 2066, 17678, 2140, 102]",1
99,"[101, 10094, 11666, 3844, 6279, 16405, 18719, 102]",1
100,"[101, 1048, 2863, 9541, 9541, 9541, 9541, 9541, 2080, 9152, 23033, 8318, 7743, 2215, 7777, 2139, 24128, 4485, 1042, 11631, 102]",1
101,"[101, 2611, 2113, 24307, 1043, 4485, 23713, 2183, 6053, 15088, 7743, 20228, 2480, 102]",1
102,"[101, 2292, 2191, 3232, 1056, 28394, 3215, 12731, 12036, 3931, 2131, 10474, 7173, 1048, 2863, 2080, 7743, 7577, 102]",1
103,"[101, 14864, 6073, 8016, 2175, 2440, 2128, 7559, 2094, 2117, 102]",1
104,"[101, 2572, 2368, 3542, 2100, 2342, 2552, 2066, 7570, 2063, 4647, 14868, 5591, 1042, 11631, 102]",1
105,"[101, 2028, 8884, 2931, 2126, 2100, 2100, 2100, 2100, 2488, 7570, 2229, 8909, 2278, 102]",1
106,"[101, 22418, 17033, 22418, 2033, 5004, 2033, 5004, 102]",1
107,"[101, 4638, 16215, 2158, 2130, 6904, 13871, 4140, 6396, 4599, 3233, 102]",1
108,"[101, 4148, 6819, 2595, 2368, 4372, 2102, 7743, 2229, 2288, 2743, 4711, 2217, 2066, 3329, 7100, 7743, 102]",1
109,"[101, 10047, 7743, 3100, 15287, 2015, 6986, 10166, 102]",1
110,"[101, 8239, 5637, 2304, 9863, 2098, 7570, 2063, 3173, 4312, 102]",0
111,"[101, 6616, 3308, 7743, 2229, 6343, 2113, 102]",1
112,"[101, 8038, 3363, 3844, 1052, 2191, 7743, 102]",1
113,"[101, 5223, 6875, 2828, 7743, 102]",1
114,"[101, 2288, 7743, 2229, 1040, 2213, 2412, 3191, 7861, 2327, 102]",1
115,"[101, 3598, 2161, 2663, 2293, 2358, 2050, 102]",2
116,"[101, 2210, 5236, 7743, 6616, 26823, 9541, 9541, 2226, 2226, 2226, 2226, 102]",1
117,"[101, 2428, 2356, 2757, 4632, 3809, 27793, 2071, 2360, 7743, 1059, 21030, 2102, 8840, 2140, 102]",1
118,"[101, 2220, 4743, 2305, 13547, 7968, 15485, 102]",2
119,"[101, 2058, 12269, 2075, 3082, 5850, 2614, 2919, 3892, 22418, 4485, 2296, 2154, 102]",2
120,"[101, 6770, 12065, 16164, 8403, 8867, 6925, 7329, 8867, 6925, 13675, 5243, 20689, 102]",2
121,"[101, 2358, 18442, 10024, 6767, 22091, 6904, 2290, 1056, 28394, 2102, 22091, 8840, 2140, 102]",1
122,"[101, 2146, 18264, 11669, 2071, 23358, 2613, 10507, 5292, 3270, 3270, 102]",2
123,"[101, 1054, 14844, 2094, 2360, 2505, 27793, 3610, 6904, 13871, 4140, 102]",1
124,"[101, 2377, 4715, 21910, 3057, 4929, 1047, 20459, 2072, 11401, 6636, 2015, 2606, 12690, 9805, 2361, 102]",2
125,"[101, 3570, 2071, 2175, 6638, 4632, 7743, 5001, 102]",1
126,"[101, 4771, 4455, 8695, 10930, 1052, 7743, 10474, 9303, 2050, 6978, 2078, 102]",1
127,"[101, 8038, 2217, 7743, 10657, 2113, 3513, 4485, 10334, 3198, 5542, 3933, 2228, 2378, 10094, 3048, 1048, 7382, 7011, 2080, 102]",1
128,"[101, 2572, 2080, 3050, 11345, 2015, 6616, 3398, 102]",1
129,"[101, 7570, 2229, 3241, 6240, 14308, 4632, 7110, 2532, 7987, 27225, 102]",1
130,"[101, 8038, 3363, 7743, 2229, 15966, 7926, 2831, 102]",1
131,"[101, 8038, 3363, 2145, 2183, 7577, 12318, 2095, 20976, 3109, 3398, 10047, 2050, 4830, 4086, 11868, 25334, 8954, 7743, 2229, 8641, 1050, 4485, 102]",1
132,"[101, 10587, 3348, 3566, 6616, 2157, 22418, 2234, 4365, 2288, 28719, 2066, 6616, 102]",1
133,"[101, 3610, 1057, 2159, 2330, 3422, 7743, 1048, 2213, 7011, 2080, 102]",1
134,"[101, 2052, 2050, 2071, 2050, 2323, 2050, 4632, 7570, 102]",1
135,"[101, 3407, 1038, 10259, 7743, 4632, 9152, 23033, 3653, 7405, 2618, 7743, 20996, 2140, 102]",1
136,"[101, 6108, 4402, 2109, 4604, 7743, 102]",1
137,"[101, 9200, 7743, 2229, 2066, 24215, 4241, 2232, 7743, 6343, 3449, 2015, 102]",1
138,"[101, 2358, 18442, 10024, 6767, 9152, 23033, 2113, 20578, 2100, 12803, 7570, 2229, 20976, 5466, 2298, 5235, 1048, 2863, 2080, 102]",1
139,"[101, 5580, 2893, 24955, 5865, 2498, 9129, 9152, 23033, 2015, 23713, 24955, 7173, 23713, 12873, 7743, 2229, 5506, 4268, 6616, 2378, 7861, 102]",1
140,"[101, 17276, 15488, 2050, 8909, 2278, 102]",2
141,"[101, 2052, 2564, 7570, 2063, 12731, 2480, 2729, 16789, 2486, 3276, 2034, 20228, 6305, 102]",1
142,"[101, 2309, 8016, 7570, 102]",1
143,"[101, 2317, 2879, 2373, 7743, 2304, 2373, 7743, 102]",1
144,"[101, 11082, 2131, 7144, 2131, 6271, 2098, 13183, 4485, 12125, 14969, 2015, 23713, 6616, 7570, 2229, 22953, 2317, 12043, 2015, 9610, 2140, 102]",1
145,"[101, 7743, 1057, 2105, 2088, 2067, 102]",1
146,"[101, 2131, 5980, 8631, 10930, 3477, 2919, 7743, 10424, 2908, 2275, 102]",1
147,"[101, 17111, 9541, 10140, 2763, 7570, 2229, 2843, 102]",1
148,"[101, 2296, 12966, 2239, 2632, 4576, 7494, 7570, 2229, 1048, 2863, 2080, 1048, 2863, 2080, 4365, 2952, 3828, 4430, 2080, 102]",1
149,"[101, 4122, 2131, 4451, 2919, 19651, 2980, 9175, 4190, 102]",2
150,"[101, 4299, 7743, 2066, 2567, 17710, 9351, 2100, 1051, 9541, 9541, 2860, 6655, 102]",1
151,"[101, 5102, 4937, 14414, 3937, 16405, 18719, 102]",1
152,"[101, 22555, 6979, 2497, 2131, 10355, 5460, 3444, 12873, 7743, 2229, 14181, 14876, 2131, 9734, 8318, 102]",1
153,"[101, 2644, 6015, 16769, 3348, 1057, 7743, 4632, 9152, 23033, 2015, 2066, 2758, 3124, 4978, 2308, 2793, 1042, 11631, 102]",1
154,"[101, 10730, 5292, 2092, 1045, 22967, 2015, 2191, 7570, 2229, 8884, 22953, 2027, 3363, 2196, 8884, 7570, 2229, 9152, 2290, 102]",1
155,"[101, 2202, 6806, 2615, 2821, 2158, 9618, 7570, 6616, 8038, 7367, 102]",1
156,"[101, 2158, 6523, 2296, 2611, 7743, 102]",1
157,"[101, 1048, 2213, 7011, 2080, 4937, 2358, 6679, 2094, 6012, 4485, 9152, 23033, 2633, 2288, 22418, 9152, 23033, 102]",1
158,"[101, 14113, 14113, 3288, 2067, 2128, 11101, 2067, 2693, 21146, 4160, 2240, 1051, 9541, 9541, 2860, 1056, 2546, 2056, 11669, 102]",2
159,"[101, 6156, 2015, 22834, 22834, 2632, 2226, 2501, 7570, 15351, 18952, 21877, 5292, 3270, 3270, 3270, 8840, 2140, 2151, 4213, 11057, 11057, 22916, 5292, 3270, 102]",1
160,"[101, 6583, 2860, 2214, 6823, 2047, 3104, 9046, 18713, 3398, 3403, 7570, 2063, 2089, 2078, 102]",1
161,"[101, 19330, 4487, 2100, 3329, 4632, 7743, 2229, 4569, 3490, 102]",1
162,"[101, 2131, 3756, 9245, 6429, 3109, 3398, 9152, 13871, 2072, 102]",1
163,"[101, 2288, 2051, 7743, 2229, 2552, 2378, 2065, 8873, 102]",1
164,"[101, 2272, 2994, 4142, 7307, 3842, 2145, 2220, 4743, 28699, 2072, 102]",2
165,"[101, 7570, 2229, 8884, 15488, 2546, 2232, 23713, 4687, 6343, 11519, 1059, 102]",1
166,"[101, 7987, 27225, 16054, 2015, 2562, 3241, 3730, 3109, 3198, 8038, 2611, 2116, 2335, 7210, 7743, 2821, 3100, 2358, 11263, 9061, 7570, 102]",1
167,"[101, 4318, 22418, 7743, 2229, 2467, 7499, 20910, 102]",1
168,"[101, 3844, 10930, 7743, 4632, 102]",1
169,"[101, 19739, 14693, 23055, 7173, 7510, 18713, 2015, 2296, 3204, 7570, 2229, 2130, 3793, 2067, 102]",1
170,"[101, 2293, 7570, 2229, 2769, 28194, 2015, 3308, 9152, 23033, 102]",1
171,"[101, 8884, 7743, 20934, 15185, 2015, 2302, 8600, 3314, 2066, 4531, 7570, 21197, 20721, 2033, 26677, 12155, 9391, 2066, 8840, 2140, 102]",1
172,"[101, 3733, 13988, 3733, 7570, 2063, 2755, 102]",1
173,"[101, 4918, 20682, 2613, 2350, 8239, 4847, 4918, 20682, 102]",1
174,"[101, 4299, 25818, 2288, 7570, 2229, 27793, 102]",1
175,"[101, 6616, 1056, 29548, 2075, 7743, 5660, 102]",1
176,"[101, 7743, 1059, 24475, 102]",1
177,"[101, 1054, 14844, 2094, 3844, 11199, 2954, 22418, 11199, 2204, 2158, 2204, 2693, 2247, 102]",1
178,"[101, 1048, 2863, 2080, 8239, 7488, 7743, 2229, 7861, 102]",1
179,"[101, 2502, 9573, 2100, 7570, 2229, 7249, 2016, 9953, 4365, 102]",1
180,"[101, 2994, 15757, 10651, 16360, 2080, 1038, 2733, 102]",2
181,"[101, 2377, 4715, 21910, 3057, 4929, 1047, 20459, 2072, 11401, 6636, 2015, 2606, 12690, 2748, 1048, 2213, 7011, 2080, 102]",2
182,"[101, 5392, 16769, 2015, 2296, 2095, 2131, 2492, 11669, 4632, 2565, 21792, 2102, 102]",1
183,"[101, 13366, 11762, 8840, 2140, 25170, 3363, 14824, 2190, 6755, 23713, 11762, 2412, 12043, 6639, 2066, 7743, 2694, 17083, 2080, 102]",1
184,"[101, 1048, 2213, 7011, 9541, 9541, 5223, 2304, 2111, 2304, 2111, 9152, 13871, 102]",0
185,"[101, 2000, 15509, 2071, 1057, 7743, 8962, 102]",1
186,"[101, 9421, 14804, 2627, 2052, 15385, 4487, 2100, 7082, 2015, 7771, 102]",2
187,"[101, 2293, 25312, 2102, 2879, 1059, 3730, 2146, 14017, 102]",2
188,"[101, 7916, 14804, 2980, 7082, 2015, 7905, 102]",2
189,"[101, 20976, 6904, 2213, 10657, 21910, 7570, 2229, 9041, 2931, 2514, 102]",1
190,"[101, 2288, 17221, 8840, 2140, 102]",2
191,"[101, 2047, 10474, 16801, 4485, 2175, 2067, 2148, 2637, 7743, 102]",1
192,"[101, 2000, 3406, 2965, 4632, 12436, 20876, 2228, 22418, 3426, 2000, 3406, 15548, 2072, 2066, 11808, 16405, 18719, 102]",1
193,"[101, 2941, 5454, 9200, 7743, 4632, 2442, 6638, 102]",1
194,"[101, 7743, 3102, 21209, 8038, 2699, 4487, 2015, 2293, 3542, 2100, 102]",1
195,"[101, 5458, 7743, 2229, 3038, 2298, 2812, 9152, 23033, 2502, 21358, 4929, 4389, 11895, 2015, 11844, 2296, 5092, 4305, 102]",1
196,"[101, 5055, 2882, 3211, 5104, 2089, 2196, 2156, 4283, 4785, 11132, 102]",2
197,"[101, 2994, 3376, 7743, 102]",1
198,"[101, 1054, 6379, 8292, 4402, 10559, 2063, 2158, 19739, 12190, 18414, 2015, 2377, 2378, 5236, 7570, 2063, 2650, 2145, 4485, 3064, 7680, 19739, 12190, 102]",1
199,"[101, 2769, 2893, 12283, 7743, 2229, 2893, 14819, 3089, 102]",1
200,"[101, 2196, 2464, 7743, 15896, 9152, 23033, 15896, 8117, 102]",1
201,"[101, 24113, 2994, 3331, 11669, 2292, 5293, 3214, 2028, 15488, 2232, 102]",1
202,"[101, 2560, 9152, 13327, 1048, 2213, 7011, 2080, 102]",0
203,"[101, 2111, 2467, 4851, 3816, 2919, 4004, 7743, 8840, 2140, 102]",1
204,"[101, 10488, 4143, 7488, 16592, 2560, 13675, 11514, 10814, 2066, 5394, 20997, 1048, 2863, 9541, 102]",0
205,"[101, 6469, 2015, 2188, 15344, 11669, 23281, 10720, 2265, 2673, 1056, 2546, 102]",2
206,"[101, 2659, 14839, 5458, 5458, 4251, 2175, 3637, 7570, 102]",1
207,"[101, 2644, 5026, 6881, 9152, 13327, 2015, 2273, 2102, 102]",1
208,"[101, 2293, 7570, 102]",1
209,"[101, 10930, 2611, 2064, 2102, 2188, 24916, 19330, 5410, 7743, 4632, 9152, 23033, 102]",1
210,"[101, 2228, 5409, 6040, 2435, 22418, 3177, 8840, 2140, 102]",1
211,"[101, 14686, 1056, 28394, 2102, 5440, 4111, 16405, 18719, 102]",1
212,"[101, 5223, 6167, 7347, 2425, 10487, 7570, 2063, 7250, 10487, 3769, 22418, 15461, 6167, 2361, 102]",1
213,"[101, 4080, 25731, 4630, 13433, 4246, 3313, 4432, 18007, 6873, 4246, 3313, 22418, 15488, 2232, 102]",1
214,"[101, 7743, 2229, 1056, 29548, 3274, 8038, 8038, 4365, 102]",1
215,"[101, 3159, 1037, 6343, 27006, 2378, 7743, 102]",1
216,"[101, 7574, 2231, 4681, 3555, 2317, 2111, 2304, 22889, 12243, 11669, 102]",2
217,"[101, 7743, 2229, 2729, 2377, 20996, 2140, 102]",1
218,"[101, 2165, 2424, 6318, 14123, 3392, 4487, 2015, 7743, 4830, 3308, 3392, 22953, 102]",1
219,"[101, 7867, 2015, 2047, 6007, 2207, 18368, 5207, 2748, 27566, 6007, 12043, 2015, 6904, 2290, 102]",0
220,"[101, 7601, 2050, 4487, 17276, 2894, 1048, 2863, 9541, 102]",2
221,"[101, 2000, 15509, 7570, 2229, 5899, 6570, 2149, 5899, 6570, 1057, 2131, 9203, 2113, 102]",2
222,"[101, 7743, 2229, 5660, 2113, 11891, 5980, 2006, 102]",1
223,"[101, 6638, 7570, 2229, 2131, 4900, 8840, 2140, 102]",1
224,"[101, 2092, 7570, 2229, 2028, 24273, 8840, 2100, 102]",1
225,"[101, 19330, 7743, 4632, 102]",1
226,"[101, 7987, 27225, 10047, 5458, 9152, 23033, 2015, 2128, 2102, 28394, 7629, 3542, 2100, 16123, 6248, 7743, 7110, 2102, 4127, 2919, 1048, 2863, 9541, 2080, 102]",1
227,"[101, 4116, 17083, 2080, 5003, 15088, 2208, 2123, 2102, 2812, 2145, 7743, 1048, 2863, 2080, 11865, 2243, 11190, 15239, 2015, 8840, 2140, 7743, 6616, 102]",1
228,"[101, 4151, 4485, 15528, 2152, 5974, 4918, 7967, 4713, 9372, 2723, 4756, 102]",1
229,"[101, 2215, 3348, 1043, 2546, 2514, 2066, 2478, 10812, 2054, 2050, 6904, 13871, 4140, 102]",1
230,"[101, 2028, 8771, 8307, 7743, 102]",1
231,"[101, 8038, 7743, 2467, 7743, 2075, 4415, 2729, 15703, 7743, 102]",1
232,"[101, 23723, 7570, 2229, 2228, 2378, 13554, 9152, 23033, 2015, 4608, 102]",1
233,"[101, 4737, 7743, 5191, 10094, 102]",1
234,"[101, 2217, 7570, 2229, 16021, 29150, 9152, 23033, 2015, 5047, 2613, 2006, 102]",1
235,"[101, 1048, 2863, 2080, 7743, 2272, 8040, 17206, 2075, 9311, 2066, 6616, 4485, 102]",1
236,"[101, 5542, 2056, 3745, 7570, 2229, 3428, 2056, 6631, 11922, 2293, 22953, 2705, 102]",1
237,"[101, 7501, 10163, 2078, 10587, 5247, 2769, 2833, 3631, 7570, 2063, 3291, 102]",1
238,"[101, 4078, 2063, 7570, 2229, 1048, 25811, 2149, 9152, 23033, 102]",1
239,"[101, 2821, 3398, 6616, 7743, 102]",1
240,"[101, 12005, 11956, 4711, 5088, 2877, 16215, 17385, 2161, 1048, 2863, 2080, 11669, 102]",2
241,"[101, 15529, 3026, 21144, 4938, 2829, 4455, 2132, 2873, 3889, 18906, 14270, 2937, 16939, 8046, 2015, 2136, 7743, 102]",2
242,"[101, 3984, 2036, 5717, 2051, 16042, 24759, 8113, 2075, 27133, 2891, 2358, 11263, 16405, 18719, 102]",1
243,"[101, 27017, 7916, 8040, 3973, 14804, 102]",2
244,"[101, 6631, 7743, 7134, 8117, 102]",1
245,"[101, 2769, 17894, 3722, 3631, 7743, 102]",1
246,"[101, 2196, 10334, 7743, 2292, 2111, 2491, 2689, 19838, 5603, 23644, 2102, 102]",1
247,"[101, 6156, 2015, 10722, 5283, 7570, 8909, 2243, 27984, 27984, 27984, 102]",2
248,"[101, 6156, 2015, 5506, 12731, 2232, 5292, 3270, 3270, 10514, 5397, 10722, 5283, 7570, 2009, 2050, 102]",2
249,"[101, 7570, 2229, 13675, 16103, 102]",1
250,"[101, 2412, 6069, 14704, 7743, 4901, 5292, 102]",1
251,"[101, 1051, 5358, 2546, 6616, 2378, 2986, 27793, 5477, 7743, 102]",1
252,"[101, 4687, 2611, 2435, 2132, 3337, 4392, 23848, 2389, 16093, 10474, 4013, 6321, 10255, 15287, 2015, 6904, 2290, 102]",1
253,"[101, 3398, 7743, 3398, 7743, 2655, 2672, 2497, 3889, 1051, 2278, 2101, 2094, 7627, 5061, 2386, 102]",1
254,"[101, 7632, 18009, 2229, 9222, 2157, 22418, 14181, 14181, 14181, 2157, 102]",1
255,"[101, 2052, 2145, 2293, 2936, 2402, 3376, 9200, 10608, 4632, 102]",1
256,"[101, 2272, 2392, 7743, 4012, 102]",1
257,"[101, 6904, 13871, 4140, 7743, 102]",1
258,"[101, 6300, 2050, 25249, 2147, 5958, 2292, 3608, 6904, 13871, 4140, 2147, 102]",1
259,"[101, 8040, 3973, 14804, 2052, 2131, 102]",2
260,"[101, 14414, 7483, 5236, 9152, 13871, 102]",0
261,"[101, 10381, 7946, 2145, 10514, 4502, 12326, 27793, 7365, 3836, 3231, 9010, 3231, 7743, 1042, 11631, 13775, 102]",1
262,"[101, 2293, 5983, 22418, 8840, 2140, 2196, 2131, 2440, 8840, 2140, 4521, 4485, 5091, 8840, 2140, 23408, 102]",1
263,"[101, 22889, 20668, 2229, 7570, 2229, 11808, 4312, 6904, 2213, 7570, 2229, 5510, 2066, 1049, 102]",1
264,"[101, 22889, 20668, 2229, 7570, 2229, 11808, 4312, 6904, 2213, 102]",1
265,"[101, 6173, 7743, 2893, 2444, 6616, 3109, 6300, 2050, 2377, 7570, 2063, 27090, 102]",1
266,"[101, 10930, 7743, 19739, 14693, 23055, 7743, 2358, 2239, 102]",1
267,"[101, 4536, 7743, 5047, 3347, 102]",1
268,"[101, 7570, 2063, 2131, 8132, 6806, 17854, 19763, 4402, 102]",1
