,input_ids,intent
48,"[101, 2393, 5223, 2130, 2295, 2196, 15734, 2505, 2145, 12731, 3372, 102]",1
49,"[101, 3801, 27590, 2149, 29294, 2015, 2202, 7877, 2936, 5215, 5982, 2175, 10646, 22418, 6904, 102]",1
50,"[101, 4465, 4636, 4710, 7570, 2063, 22035, 2102, 102]",1
51,"[101, 2113, 7743, 2229, 12203, 2615, 102]",1
52,"[101, 2402, 8702, 3144, 10514, 9397, 10448, 3726, 11633, 2158, 1059, 2673, 1057, 2228, 5026, 9578, 22418, 1056, 102]",1
53,"[101, 3844, 6616, 9200, 4632, 7743, 9152, 23033, 10312, 16437, 102]",0
54,"[101, 5616, 7908, 22889, 22916, 2296, 2309, 4302, 10693, 3185, 2143, 4150, 7743, 102]",1
55,"[101, 2113, 2113, 16894, 7743, 8840, 9541, 13669, 4531, 25933, 2480, 102]",1
56,"[101, 2293, 2919, 7743, 2229, 8239, 3291, 102]",1
57,"[101, 4847, 9152, 23033, 2893, 2769, 6616, 2378, 7570, 102]",1
58,"[101, 2217, 7743, 2229, 4060, 11695, 3178, 102]",1
59,"[101, 7743, 3102, 2050, 2908, 4830, 6129, 7743, 3729, 11263, 102]",1
60,"[101, 9152, 23033, 2232, 2145, 1056, 28394, 2102, 2078, 1056, 2546, 102]",1
61,"[101, 15818, 7743, 9530, 3401, 4183, 102]",1
62,"[101, 2131, 25176, 12901, 7743, 102]",1
63,"[101, 2718, 22418, 2126, 10587, 2501, 2377, 102]",1
64,"[101, 9152, 23033, 2015, 2227, 11937, 3215, 3924, 10312, 4111, 8579, 2545, 4732, 15488, 2232, 2123, 2102, 2507, 6616, 102]",1
65,"[101, 3228, 7570, 2229, 2489, 12278, 2175, 3913, 12043, 2131, 2053, 2361, 102]",1
66,"[101, 3198, 2293, 1050, 9721, 2498, 2842, 9177, 7743, 2229, 9152, 23033, 2015, 2360, 2360, 2591, 2865, 18667, 8840, 2615, 102]",1
67,"[101, 2197, 2518, 14977, 5913, 2219, 102]",3
68,"[101, 4365, 2157, 20730, 102]",3
69,"[101, 2288, 10200, 102]",3
70,"[101, 2036, 2292, 2136, 2442, 2663, 11721, 2213, 102]",3
71,"[101, 2028, 2183, 5672, 2537, 24040, 3363, 10272, 3511, 3781, 2292, 2843, 5913, 2219, 102]",3
72,"[101, 2158, 11273, 16455, 2226, 20730, 9297, 4306, 102]",3
73,"[101, 2941, 3819, 2158, 2467, 6887, 2239, 102]",3
74,"[101, 16660, 20730, 7873, 2225, 2259, 6182, 2099, 102]",3
75,"[101, 6876, 11560, 16831, 5152, 2450, 13175, 16455, 2226, 20730, 15734, 2743, 21877, 7361, 2140, 102]",3
76,"[101, 8398, 2157, 3738, 2360, 10306, 7486, 6334, 3081, 102]",3
77,"[101, 8398, 2157, 3738, 2360, 10306, 7486, 6334, 3081, 102]",3
78,"[101, 2931, 6359, 5869, 7136, 6626, 16455, 2226, 20730, 2743, 7036, 2111, 2197, 2305, 102]",3
79,"[101, 7890, 15333, 2063, 3308, 2651, 3331, 2331, 6215, 16455, 20730, 102]",3
80,"[101, 4638, 10082, 9530, 3726, 2098, 7025, 24111, 2078, 7570, 17854, 12377, 2397, 2411, 2758, 16455, 20730, 102]",1
81,"[101, 5902, 20730, 11245, 8132, 2047, 2732, 5233, 2215, 2769, 2067, 102]",3
82,"[101, 2931, 6359, 7136, 9382, 6626, 16455, 2226, 20730, 2743, 21877, 7361, 2140, 102]",3
83,"[101, 2931, 6359, 5869, 7136, 6626, 16455, 2226, 20730, 2743, 7036, 2111, 2197, 2305, 102]",3
84,"[101, 2175, 2063, 102]",3
85,"[101, 2931, 6359, 7136, 9382, 6626, 16455, 2226, 20730, 2743, 21877, 7361, 2140, 102]",3
86,"[101, 9361, 2931, 6359, 5869, 7136, 6626, 16455, 2226, 20730, 2743, 1051, 3726, 2637, 4603, 9530, 8043, 22879, 102]",3
87,"[101, 2567, 3084, 2542, 16723, 2111, 2113, 2965, 16455, 7140, 20730, 102]",3
88,"[101, 2342, 2111, 5622, 2243, 102]",3
89,"[101, 2467, 2242, 2183, 8915, 9363, 2482, 2380, 102]",3
90,"[101, 5152, 11560, 16883, 2098, 16455, 2226, 20730, 9680, 2075, 3806, 2276, 5463, 4765, 10220, 3711, 102]",3
91,"[101, 2293, 2611, 15488, 6559, 102]",3
92,"[101, 2028, 2711, 2628, 8073, 4638, 102]",3
93,"[101, 2605, 2758, 8699, 3550, 2193, 2632, 9587, 4648, 16313, 23709, 7299, 2379, 17823, 2050, 2632, 20730, 2056, 4132, 102]",3
94,"[101, 8398, 2157, 3738, 2360, 10306, 7486, 6334, 3081, 2739, 2394, 6643, 2361, 102]",3
95,"[101, 2905, 5499, 6685, 7632, 3900, 2497, 20730, 4929, 2131, 1057, 4078, 2099, 3726, 9040, 2905, 1057, 2113, 102]",3
96,"[101, 21105, 20730, 2508, 22930, 15721, 102]",3
97,"[101, 3239, 9148, 27401, 4447, 5869, 7136, 4316, 2886, 3344, 5152, 7491, 16455, 2226, 20730, 2865, 26717, 102]",3
98,"[101, 7409, 16360, 29099, 2450, 9587, 15557, 2111, 6626, 21862, 6979, 20730, 3081, 102]",3
99,"[101, 5828, 2525, 2409, 1048, 2863, 2080, 102]",3
100,"[101, 2130, 102]",3
101,"[101, 2052, 23325, 15900, 10474, 2171, 2428, 8840, 2140, 102]",3
102,"[101, 2183, 7221, 4683, 2092, 2821, 23644, 3524, 4409, 3102, 2111, 11094, 4817, 102]",3
103,"[101, 3042, 2145, 22889, 4710, 2075, 1040, 2213, 102]",3
104,"[101, 5114, 6485, 1056, 28394, 2102, 102]",3
105,"[101, 2931, 6359, 5869, 7136, 6626, 16455, 2226, 20730, 2743, 7036, 2111, 2197, 2305, 102]",3
106,"[101, 2156, 16360, 2891, 7491, 16455, 2226, 20730, 2310, 16066, 7934, 7404, 2886, 2865, 26717, 102]",3
107,"[101, 5114, 6485, 1056, 28394, 2102, 102]",3
108,"[101, 17183, 6316, 2135, 9152, 23033, 2015, 1038, 2307, 11225, 4875, 9152, 23033, 2015, 2191, 2673, 2404, 2298, 2307, 102]",1
109,"[101, 17515, 1048, 28259, 2066, 27014, 2678, 102]",3
110,"[101, 16455, 20730, 16455, 20730, 102]",3
111,"[101, 2307, 9273, 2228, 11455, 1048, 2863, 2080, 102]",3
112,"[101, 2409, 8038, 20066, 10735, 2228, 11455, 5088, 3152, 1999, 10175, 6692, 3468, 3408, 2759, 6026, 2374, 2198, 2227, 8943, 2376, 2643, 102]",3
113,"[101, 1057, 25222, 14839, 2614, 11455, 2293, 24471, 2358, 8516, 102]",3
114,"[101, 9530, 2015, 2307, 5592, 16485, 4862, 2243, 102]",3
115,"[101, 7842, 11057, 4168, 8840, 2140, 2228, 4862, 2243, 102]",3
116,"[101, 4302, 2056, 8958, 10188, 12784, 21153, 3434, 23713, 12784, 2298, 4862, 2243, 102]",3
117,"[101, 9041, 9375, 2679, 2145, 2113, 6616, 2679, 2965, 6013, 2829, 4903, 2140, 2298, 4862, 2243, 102]",1
118,"[101, 8178, 2298, 11455, 3611, 2425, 9706, 2050, 14444, 2242, 5976, 3300, 102]",3
119,"[101, 2428, 9904, 3920, 2544, 2388, 4689, 2172, 2298, 11455, 2111, 2228, 24761, 2102, 102]",3
120,"[101, 11455, 1040, 102]",3
121,"[101, 10103, 2245, 2652, 2245, 2387, 2467, 4515, 2367, 2502, 2235, 6833, 4862, 2243, 102]",3
122,"[101, 2002, 5369, 2232, 4283, 10514, 2050, 2245, 2437, 2208, 2228, 7151, 3917, 2298, 4862, 2243, 102]",3
123,"[101, 9342, 2532, 3566, 2298, 2172, 4862, 2243, 102]",3
124,"[101, 2360, 2307, 9273, 2228, 4862, 2243, 102]",3
125,"[101, 18168, 2290, 2056, 4918, 2298, 4862, 2243, 102]",3
126,"[101, 2514, 1057, 4647, 22297, 23713, 12849, 23212, 2063, 5292, 3270, 2232, 2298, 4862, 2243, 102]",3
127,"[101, 8840, 2140, 5223, 3801, 2360, 9152, 23033, 2015, 11455, 19817, 2226, 102]",1
128,"[101, 16428, 4958, 3114, 4364, 2559, 11455, 2245, 6069, 22953, 102]",3
129,"[101, 6904, 2213, 1056, 13687, 11455, 3437, 2378, 1042, 21821, 10163, 2113, 2378, 4830, 3109, 10047, 1056, 13687, 2378, 102]",3
130,"[101, 2317, 2111, 11455, 2141, 6616, 102]",1
131,"[101, 18520, 8398, 2843, 11455, 10514, 9397, 29099, 5415, 9871, 2360, 2505, 2663, 2679, 17395, 102]",3
132,"[101, 5607, 11455, 10461, 2015, 2775, 3477, 8236, 3477, 7026, 5830, 2482, 23713, 2562, 2175, 102]",3
133,"[101, 4965, 2242, 7916, 18381, 17013, 2298, 11455, 8840, 2140, 2191, 4569, 5292, 3270, 3270, 102]",3
134,"[101, 6719, 5223, 4245, 8038, 3363, 20342, 2066, 4365, 7955, 2552, 11455, 23713, 5754, 6977, 102]",1
135,"[101, 2425, 9743, 27624, 2078, 9706, 2050, 8909, 5937, 2144, 2298, 2498, 4862, 2243, 102]",3
136,"[101, 2111, 13675, 14194, 8757, 15942, 3619, 3819, 5409, 15942, 3619, 6240, 28496, 2015, 11455, 3904, 18186, 10424, 2063, 102]",3
137,"[101, 3407, 2945, 11455, 12511, 2155, 12511, 2126, 2000, 4877, 29578, 102]",3
138,"[101, 2307, 9273, 2228, 4862, 2243, 102]",3
139,"[101, 8038, 3363, 9576, 2015, 2298, 3599, 11455, 27793, 8840, 2140, 102]",3
140,"[101, 18047, 2015, 18819, 15049, 2015, 2298, 11455, 3239, 2156, 3159, 11951, 10729, 102]",3
141,"[101, 2307, 3042, 23046, 11455, 8909, 2243, 8840, 2140, 102]",3
142,"[101, 3680, 2175, 20236, 2814, 4102, 22085, 4617, 2466, 14580, 27035, 2158, 3198, 2775, 11455, 23713, 11234, 102]",3
143,"[101, 1047, 16340, 9761, 2015, 9200, 2644, 3038, 2048, 24438, 2298, 11455, 2518, 2691, 4759, 102]",3
144,"[101, 2064, 2102, 7200, 4647, 2298, 4862, 2243, 102]",3
145,"[101, 2092, 2228, 4862, 2243, 102]",3
146,"[101, 2066, 3398, 2130, 4756, 2360, 2048, 3384, 4996, 2614, 11455, 2643, 27206, 2360, 10047, 2774, 2614, 2066, 2299, 102]",3
147,"[101, 2048, 6385, 3004, 2412, 11455, 3531, 2393, 2149, 3613, 3745, 4310, 3325, 1048, 102]",3
148,"[101, 18168, 2290, 2298, 11455, 6919, 2307, 2739, 8403, 1060, 2863, 102]",3
149,"[101, 4268, 3008, 11455, 4372, 27058, 21280, 4086, 6057, 6925, 4408, 5665, 19966, 2099, 102]",3
150,"[101, 4658, 3067, 12796, 3897, 2307, 9273, 2228, 4862, 2243, 102]",3
151,"[101, 2123, 2102, 2298, 11455, 6466, 2307, 102]",3
152,"[101, 4895, 22852, 11455, 9318, 24404, 102]",3
153,"[101, 7955, 2921, 4851, 10556, 26378, 2480, 25687, 5208, 7483, 2066, 7910, 23644, 2130, 2298, 4862, 2243, 102]",3
154,"[101, 2228, 4862, 2243, 102]",3
155,"[101, 2048, 4862, 2243, 102]",3
156,"[101, 3407, 2791, 2307, 9273, 2228, 11455, 14332, 11937, 3367, 102]",3
157,"[101, 26419, 2232, 10147, 6806, 2239, 17111, 9541, 4862, 2243, 102]",3
158,"[101, 3337, 2228, 11455, 2755, 102]",3
159,"[101, 2748, 3660, 2204, 4428, 4121, 10514, 9397, 2080, 2372, 3644, 2111, 4862, 2243, 102]",3
160,"[101, 24185, 4430, 2298, 11455, 5580, 2156, 7570, 2213, 102]",3
161,"[101, 16455, 13675, 102]",3
162,"[101, 4784, 4752, 3310, 2292, 16455, 2265, 2126, 102]",3
163,"[101, 2111, 2360, 5293, 24185, 2232, 2784, 2113, 1057, 5603, 25198, 16455, 2113, 102]",3
164,"[101, 2813, 4430, 2072, 2293, 7486, 8739, 16455, 5223, 5223, 18012, 3071, 2034, 102]",1
165,"[101, 16455, 4839, 4022, 2568, 2439, 23713, 3908, 2022, 2278, 4676, 102]",3
166,"[101, 16455, 2298, 4481, 20426, 3504, 2002, 3022, 17571, 5152, 102]",3
167,"[101, 2717, 11160, 16455, 12731, 2099, 102]",3
168,"[101, 4067, 16455, 5003, 5886, 23564, 2378, 4873, 10098, 102]",3
169,"[101, 4752, 19836, 16455, 2130, 2130, 3305, 2933, 102]",3
170,"[101, 21307, 18903, 29481, 2483, 2643, 16455, 6014, 2293, 2638, 6299, 29602, 2140, 25698, 24228, 28578, 12184, 19763, 3801, 2860, 6806, 5280, 2102, 2507, 10179, 11263, 8671, 2666, 6961, 15735, 10383, 17417, 22747, 5349, 3406, 5243, 2232, 23713, 26264, 13626, 2615, 102]",3
171,"[101, 2117, 4299, 4299, 2156, 16455, 102]",3
172,"[101, 4602, 2518, 2158, 2450, 2599, 3553, 16455, 9350, 2232, 102]",3
173,"[101, 2467, 6614, 2488, 2166, 2130, 2295, 2925, 5023, 11839, 16455, 19994, 102]",3
174,"[101, 8038, 16455, 3946, 2568, 2489, 4737, 2002, 2050, 2489, 12039, 2303, 2489, 15556, 2572, 12129, 102]",3
175,"[101, 2823, 2298, 12455, 4245, 2228, 10930, 2089, 16455, 8673, 27793, 16150, 2272, 1042, 11631, 8840, 2378, 102]",3
176,"[101, 4784, 4752, 3310, 2292, 16455, 2265, 2126, 102]",3
177,"[101, 2172, 1038, 8794, 16455, 8673, 1050, 2094, 2664, 4895, 22780, 3993, 1050, 4506, 2204, 2342, 2265, 27046, 2552, 102]",3
178,"[101, 2166, 2113, 2498, 2919, 3310, 2302, 16455, 25430, 2102, 6885, 27739, 4430, 2306, 13012, 102]",3
179,"[101, 2028, 2154, 4067, 16455, 2341, 2701, 8794, 2147, 16455, 3488, 2488, 4299, 102]",3
180,"[101, 2412, 11587, 2242, 2735, 2111, 2612, 2735, 16455, 2292, 102]",3
181,"[101, 4558, 8771, 1043, 14021, 3630, 16455, 16455, 102]",3
182,"[101, 2183, 16455, 2344, 2292, 2643, 3648, 26403, 102]",3
183,"[101, 8038, 16455, 5572, 2643, 3147, 102]",3
184,"[101, 16455, 2298, 4481, 20426, 3504, 2002, 3022, 17571, 5152, 102]",3
185,"[101, 16455, 2342, 3198, 23997, 5009, 2149, 12063, 2149, 8858, 2572, 12129, 102]",3
186,"[101, 10882, 2140, 25933, 2078, 13451, 14431, 21146, 2050, 16455, 2292, 2149, 2191, 2154, 13318, 2028, 10882, 14268, 14454, 9386, 2232, 102]",3
187,"[101, 16455, 2298, 4481, 20426, 3504, 2002, 3022, 17571, 5152, 102]",3
188,"[101, 4455, 2585, 7232, 3357, 2149, 6963, 2329, 5152, 2155, 4440, 102]",3
189,"[101, 4455, 2585, 7232, 3357, 2149, 6963, 2329, 5152, 2155, 4440, 102]",3
190,"[101, 12067, 6629, 6985, 2190, 2126, 9530, 8630, 6824, 102]",3
191,"[101, 3146, 2611, 1055, 24045, 11254, 2335, 2566, 2154, 102]",3
192,"[101, 8398, 4847, 1059, 24475, 3061, 2066, 6394, 22650, 2637, 2088, 15301, 4841, 7966, 102]",1
193,"[101, 4474, 5869, 7136, 2191, 2327, 2428, 2204, 3191, 102]",3
194,"[101, 2508, 2829, 2542, 2637, 5626, 3969, 2373, 2557, 4952, 102]",3
195,"[101, 2637, 5996, 2317, 10514, 28139, 22911, 2923, 2929, 24681, 6221, 8398, 10439, 102]",3
196,"[101, 1046, 2175, 23713, 12943, 2361, 5292, 28522, 15482, 13749, 4244, 2643, 19994, 2637, 102]",3
197,"[101, 2645, 2785, 2406, 2637, 102]",3
198,"[101, 2051, 4175, 11573, 2111, 8256, 2610, 9630, 2741, 2770, 2843, 102]",3
199,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
200,"[101, 2637, 4122, 4174, 2110, 2663, 2120, 14841, 19646, 102]",3
201,"[101, 2224, 23325, 15900, 16021, 23091, 11742, 21357, 3337, 23713, 3057, 4184, 2637, 102]",3
202,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
203,"[101, 18856, 2594, 102]",3
204,"[101, 2637, 7691, 2630, 16550, 9761, 19022, 19826, 2524, 8654, 2047, 6902, 2703, 7172, 10086, 102]",3
205,"[101, 18856, 2594, 102]",3
206,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
207,"[101, 10578, 2978, 3597, 2378, 6986, 102]",3
208,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
209,"[101, 5160, 8781, 2859, 6043, 5338, 4013, 22776, 4390, 3081, 102]",3
210,"[101, 2420, 12285, 5485, 2637, 3915, 102]",3
211,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
212,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
213,"[101, 2137, 2308, 2131, 3825, 2309, 2154, 2309, 3178, 2507, 12170, 2232, 102]",3
214,"[101, 2637, 2498, 9129, 2111, 5409, 2825, 2155, 3226, 14632, 2113, 3477, 2035, 2850, 7292, 16656, 19172, 2497, 102]",3
215,"[101, 4021, 13675, 21055, 2637, 10369, 6064, 102]",3
216,"[101, 7641, 11382, 8261, 19321, 2847, 2637, 1060, 9335, 4597, 11959, 102]",3
217,"[101, 2407, 10657, 2425, 2428, 5305, 5622, 5910, 2637, 102]",3
218,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
219,"[101, 2637, 2442, 5204, 4099, 3038, 2202, 5761, 2644, 5081, 102]",3
220,"[101, 21115, 5841, 2443, 2968, 3423, 3274, 10085, 15569, 10708, 3081, 102]",3
221,"[101, 10587, 3477, 12952, 2425, 10938, 8082, 3763, 2637, 7540, 1040, 5244, 10373, 102]",3
222,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
223,"[101, 4575, 3269, 15259, 22953, 3570, 22035, 9535, 2637, 2191, 4171, 2489, 7177, 2072, 102]",3
224,"[101, 17271, 18301, 15554, 29525, 3064, 23713, 2292, 2637, 11326, 2832, 2204, 2438, 102]",0
225,"[101, 2844, 2313, 3930, 2148, 5114, 2576, 23776, 102]",3
226,"[101, 6135, 12489, 4983, 2637, 2160, 3666, 2377, 3682, 4013, 2497, 102]",3
227,"[101, 3521, 2637, 102]",3
228,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
229,"[101, 9530, 8043, 20203, 6491, 4788, 18301, 2637, 102]",3
230,"[101, 19087, 2053, 2232, 2637, 3026, 3208, 9746, 12612, 2491, 2821, 102]",3
231,"[101, 2412, 12661, 2746, 2637, 2693, 4292, 3035, 1039, 102]",3
232,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
233,"[101, 4455, 2585, 7232, 3357, 2149, 6963, 2329, 5152, 2155, 4440, 102]",3
234,"[101, 2637, 5962, 6221, 8398, 102]",3
235,"[101, 4638, 2327, 12212, 2430, 2637, 102]",3
236,"[101, 22320, 2161, 2235, 4865, 2175, 4234, 3081, 102]",3
237,"[101, 8398, 5328, 3352, 13373, 3915, 2746, 2593, 2455, 2489, 2157, 102]",3
238,"[101, 6683, 2100, 2519, 1048, 2863, 2080, 102]",3
239,"[101, 1056, 2546, 4604, 3861, 2398, 6683, 2072, 102]",3
240,"[101, 2593, 3151, 4395, 4666, 2674, 3649, 6666, 9781, 2100, 4632, 6683, 2100, 7570, 102]",1
241,"[101, 2156, 2651, 9844, 15734, 18972, 3336, 3514, 10163, 10587, 2298, 2066, 6683, 2100, 21123, 4067, 102]",1
242,"[101, 2141, 6683, 2100, 5622, 2546, 102]",3
243,"[101, 2980, 13699, 2304, 2308, 2467, 24234, 2075, 2304, 2273, 6683, 2072, 102]",3
244,"[101, 3422, 8275, 28276, 2152, 2465, 3057, 2655, 3631, 6683, 2100, 2879, 15488, 2232, 102]",3
245,"[101, 2308, 2158, 3477, 9278, 8236, 3151, 2273, 2562, 2303, 4175, 2659, 12155, 3549, 6683, 2100, 28616, 15707, 26942, 102]",1
246,"[101, 3287, 2431, 1043, 6806, 28426, 6683, 2100, 20639, 2015, 11114, 2588, 2931, 3855, 18401, 2081, 12411, 2015, 102]",3
247,"[101, 18414, 2192, 10094, 6683, 2100, 4485, 102]",1
248,"[101, 2518, 12033, 9152, 23033, 2015, 2908, 2131, 5506, 7743, 6866, 3861, 10930, 4714, 6683, 2100, 4632, 5980, 102]",1
249,"[101, 3272, 6683, 2100, 4962, 2099, 102]",3
250,"[101, 5506, 3426, 2878, 27243, 2288, 3442, 10249, 2066, 6683, 2100, 2697, 2099, 8840, 2615, 102]",1
251,"[101, 2672, 3737, 3042, 2437, 7861, 2298, 6683, 2100, 4462, 9544, 6892, 2304, 3331, 12923, 102]",3
252,"[101, 10047, 3331, 10094, 6683, 2100, 3449, 3676, 102]",3
253,"[101, 3331, 9485, 7777, 6683, 2100, 27467, 102]",3
254,"[101, 6616, 2601, 29334, 3057, 3467, 2051, 4632, 6029, 6683, 2100, 2002, 2140, 102]",1
255,"[101, 4234, 4299, 2862, 8253, 15917, 3167, 2079, 21709, 2050, 14419, 4253, 4907, 7022, 10503, 8057, 3276, 102]",3
256,"[101, 2994, 9081, 2175, 2422, 2829, 6683, 2100, 2829, 102]",3
257,"[101, 5835, 2843, 3258, 2154, 2393, 6683, 2100, 3060, 2137, 2336, 102]",3
258,"[101, 18140, 9321, 3835, 5785, 9850, 2296, 2239, 102]",3
259,"[101, 6616, 2378, 11265, 4103, 102]",1
260,"[101, 2028, 2775, 102]",3
262,"[101, 1048, 2863, 2080, 2757, 12054, 20976, 6683, 2100, 21358, 2111, 2082, 4485, 2015, 4365, 2379, 7367, 102]",3
263,"[101, 2784, 2019, 4143, 2113, 15287, 2015, 2505, 6683, 2100, 12849, 2094, 4213, 2004, 28209, 2080, 5001, 6806, 102]",3
264,"[101, 15544, 28954, 28954, 6137, 2818, 4931, 22017, 102]",3
265,"[101, 16755, 16027, 3514, 6683, 2100, 2192, 102]",3
266,"[101, 1037, 2100, 2100, 2100, 2100, 2387, 4901, 2197, 2305, 2145, 1057, 2290, 102]",3
267,"[101, 3477, 9278, 27793, 15488, 2232, 10756, 12170, 2140, 102]",3
268,"[101, 6683, 2100, 14161, 2063, 102]",3
269,"[101, 6683, 2100, 2147, 3733, 27776, 102]",3
270,"[101, 2113, 2903, 21189, 24529, 5937, 6583, 5506, 2854, 6683, 2100, 15287, 2015, 17712, 6806, 102]",3
271,"[101, 2606, 6683, 2100, 2651, 102]",3
272,"[101, 6213, 2100, 2145, 2844, 3308, 6683, 2072, 102]",3
273,"[101, 2215, 2149, 2478, 22940, 12136, 2215, 2149, 6683, 2072, 102]",3
